3.093274;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.100221;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.107055;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.11309;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.119224;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.126653;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.133827;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.13992;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.146437;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.153089;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.159306;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.165386;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.171601;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.177595;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.183517;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.189885;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.195358;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.201583;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.208442;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.214966;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.22153;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.227281;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.233607;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.240284;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.248053;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.25459;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.260498;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.267206;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.272991;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.27845;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.284993;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.290887;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.296466;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.303425;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.309379;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.315312;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.321325;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.326996;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.333783;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.33934;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.345846;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.35297;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.359571;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.366582;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.372795;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.378747;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.387668;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.39578;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.40195;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.408561;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.415067;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.421513;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.428425;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.435939;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.442822;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.45198;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.458847;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.465397;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.473186;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.480196;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.487062;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.493959;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.502613;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.510689;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.518374;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.526558;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.534627;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.541364;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.548945;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.556213;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.56295;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.57052;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.577117;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.584588;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.591075;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.597613;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.604094;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.609986;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.616618;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.622954;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.629533;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.635961;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.641775;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.648994;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.657984;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.664856;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.671751;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.679113;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.685843;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.692146;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.697613;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.704119;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.710036;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.716242;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.722425;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.728413;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.735492;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.741609;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.747864;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.755002;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.76059;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.767558;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.773681;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.780406;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.78848;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.800713;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.810857;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.81841;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.824142;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.829898;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.837004;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.842668;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.849013;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.857702;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.86422;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.871205;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.87883;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.887331;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.89411;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.900618;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.907892;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.914645;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.922233;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.92887;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.936171;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.942538;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.948981;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.956524;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.962553;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.969084;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.974921;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.980965;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.988086;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.993673;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
3.999776;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.006695;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.014351;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.021351;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.027103;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.033435;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.0396;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.044958;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.051345;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.059542;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.065769;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.071987;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.077417;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.084156;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.090507;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.096718;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.103077;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.108745;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.114952;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.121184;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.127242;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.133214;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.138808;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.144906;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.151577;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.157567;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.16319;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.17003;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.176665;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.183166;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.189729;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.195519;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.201997;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.208606;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.214929;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.222097;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.228199;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.234394;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.24043;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.246098;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.252818;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.260753;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.267381;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.273519;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.279021;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.286062;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.292018;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.298397;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.304734;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.310605;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.316764;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.323174;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.328799;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.335983;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.341815;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.347984;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.354444;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.360449;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.368251;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.37549;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.382526;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.388634;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.394734;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.401829;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.408146;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.414138;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.420502;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.426682;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.432768;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.438508;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.444608;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.450999;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.457299;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.465311;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.472468;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.48034;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.486604;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.492384;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.498584;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.505378;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.511063;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.517682;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.523707;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.529455;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.536617;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.542037;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.548806;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.555619;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.561673;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.56899;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.575109;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.582632;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.589602;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.59617;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.60405;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.612104;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.619535;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.625809;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.63332;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.639652;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.646595;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.654203;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.661209;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.670956;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.67742;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.685365;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.692243;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.698755;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.705484;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.711599;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.718173;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.72471;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.7308;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.737402;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.742882;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.748871;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.75551;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.761069;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.767757;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.77366;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.779524;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.786489;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.792131;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.79891;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.805184;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.810981;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.817975;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.823752;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.829926;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.836441;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.842123;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.848727;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.854877;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.860574;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.867346;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.877087;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.883274;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.89038;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.897082;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.904435;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.910789;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.917163;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.923237;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.930078;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.936698;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.942129;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.948022;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.954897;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.960773;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.968462;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.975089;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.982697;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.990577;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
4.997216;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
5.005733;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
5.013303;(0.0, 0.0, 0.5);(0.0, 0.0, 0.5)
